objective_parameter,pw_combi,scenario_of_interest,robustness_metric,year,Value,normalized_values,flood_agr,drought_agr,flood_urb,drought_shp
Municipality_Structural_Damage,07_00_11_04,Wp,average,100,1839.82,0.18,07,00,11,04
Municipality_Structural_Damage,07_00_11_05,D,average,20,534.61,0.8,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,D,average,60,1234.91,0.52,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,D,average,100,1474.62,0.38,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,D&G,average,20,519.5,0.71,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,D&G,average,60,1310.42,0.48,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,D&G,average,100,1503.76,0.31,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,D&G&Wp,average,20,592.74,0.76,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,D&G&Wp,average,60,1475.24,0.45,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,D&G&Wp,average,100,1615.78,0.24,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,D&Wp,average,20,636.92,0.82,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,D&Wp,average,60,1519.89,0.45,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,D&Wp,average,100,1657.22,0.23,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,G,average,20,504.39,0.63,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,G,average,60,1385.94,0.45,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,G,average,100,1532.9,0.26,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,G&Wp,average,20,621.8,0.74,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,G&Wp,average,60,1595.41,0.43,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,G&Wp,average,100,1686.36,0.21,07,00,11,05
Municipality_Structural_Damage,07_00_11_05,Wp,average,20,739.22,0.84,07,00,11,05
